,REG1V.HE,NESTE.HE,ORNBV.HE,KNEBV.HE,OLVAS.HE,HUH1V.HE,DETEC.HE,ORNAV.HE,CGCBV.HE,VAIAS.HE,ALBBV.HE,VALMT.HE,EQV1V.HE,PON1V.HE
2022-01-24 12:00:00,42.380001068115234,35.459999084472656,41.040000915527344,48.470001220703125,34.79999923706055,29.709999084472656,27.899999618530273,41.849998474121094,34.2599983215332,46.45000076293945,31.100000381469727,31.729999542236328,26.0,38.150001525878906
2022-01-24 13:00:00,42.81999969482422,36.31999969482422,41.56999969482422,50.7599983215332,35.25,30.510000228881836,27.600000381469727,41.849998474121094,35.65999984741211,46.70000076293945,30.600000381469727,32.529998779296875,25.549999237060547,38.04999923706055
2022-01-24 14:00:00,42.439998626708984,35.95000076293945,41.61000061035156,50.65999984741211,35.25,30.510000228881836,28.0,41.29999923706055,35.65999984741211,46.150001525878906,30.399999618530273,32.4900016784668,25.700000762939453,38.099998474121094
2022-01-24 15:00:00,42.34000015258789,36.15999984741211,42.040000915527344,50.779998779296875,34.79999923706055,30.950000762939453,27.899999618530273,41.29999923706055,36.13999938964844,46.04999923706055,30.700000762939453,32.709999084472656,25.75,38.70000076293945
2022-01-24 16:00:00,42.18000030517578,35.779998779296875,41.63999938964844,51.040000915527344,35.150001525878906,31.0,27.700000762939453,41.20000076293945,36.31999969482422,46.599998474121094,30.5,32.70000076293945,26.299999237060547,38.04999923706055
2022-01-25 08:00:00,42.459999084472656,35.52000045776367,41.86000061035156,50.599998474121094,35.29999923706055,30.889999389648438,28.0,41.0,36.0,46.95000076293945,30.700000762939453,32.599998474121094,26.399999618530273,39.29999923706055
2022-01-25 09:00:00,43.47999954223633,35.63999938964844,41.65999984741211,50.939998626708984,35.900001525878906,30.829999923706055,28.0,40.45000076293945,35.939998626708984,46.849998474121094,30.299999237060547,32.66999816894531,26.25,39.400001525878906
2022-01-25 10:00:00,43.380001068115234,35.349998474121094,41.47999954223633,51.560001373291016,36.25,30.979999542236328,27.399999618530273,41.599998474121094,36.31999969482422,46.5,30.200000762939453,32.91999816894531,26.049999237060547,39.599998474121094
2022-01-25 11:00:00,43.52000045776367,35.720001220703125,41.15999984741211,51.720001220703125,35.79999923706055,31.170000076293945,27.799999237060547,41.599998474121094,36.47999954223633,47.0,30.299999237060547,32.84000015258789,26.0,39.349998474121094
2022-01-25 12:00:00,43.20000076293945,35.93000030517578,41.189998626708984,51.68000030517578,35.849998474121094,31.290000915527344,27.799999237060547,41.849998474121094,36.7400016784668,47.400001525878906,30.299999237060547,32.90999984741211,25.899999618530273,39.599998474121094
2022-01-25 13:00:00,43.08000183105469,37.099998474121094,41.290000915527344,51.2599983215332,35.400001525878906,30.90999984741211,27.799999237060547,41.599998474121094,36.2400016784668,47.599998474121094,30.5,32.779998779296875,25.799999237060547,39.349998474121094
2022-01-25 14:00:00,43.13999938964844,37.0099983215332,41.400001525878906,50.63999938964844,35.5,31.229999542236328,27.700000762939453,41.599998474121094,36.060001373291016,47.150001525878906,29.799999237060547,32.63999938964844,26.0,39.099998474121094
2022-01-25 15:00:00,43.2599983215332,36.38999938964844,41.349998474121094,50.5,34.95000076293945,31.06999969482422,27.799999237060547,41.849998474121094,35.81999969482422,46.650001525878906,29.700000762939453,32.529998779296875,25.299999237060547,39.0
2022-01-25 16:00:00,43.36000061035156,36.4900016784668,41.439998626708984,50.439998626708984,34.599998474121094,31.059999465942383,27.799999237060547,42.099998474121094,35.70000076293945,46.95000076293945,29.799999237060547,32.15999984741211,26.049999237060547,38.95000076293945
2022-01-26 08:00:00,43.84000015258789,36.41999816894531,41.349998474121094,50.41999816894531,34.349998474121094,30.940000534057617,27.899999618530273,42.29999923706055,35.68000030517578,46.650001525878906,30.200000762939453,32.0099983215332,26.200000762939453,39.599998474121094
2022-01-26 09:00:00,44.68000030517578,36.630001068115234,41.290000915527344,50.29999923706055,35.099998474121094,30.770000457763672,27.799999237060547,42.349998474121094,35.779998779296875,46.650001525878906,29.700000762939453,31.959999084472656,26.25,40.04999923706055
2022-01-26 10:00:00,45.58000183105469,36.560001373291016,41.220001220703125,50.18000030517578,34.79999923706055,30.8700008392334,27.899999618530273,41.29999923706055,35.63999938964844,46.70000076293945,29.799999237060547,31.899999618530273,26.149999618530273,39.70000076293945
2022-01-26 11:00:00,45.040000915527344,36.709999084472656,41.61000061035156,50.279998779296875,34.349998474121094,30.989999771118164,27.899999618530273,41.349998474121094,35.41999816894531,46.900001525878906,30.200000762939453,32.119998931884766,26.200000762939453,39.900001525878906
2022-01-26 12:00:00,45.040000915527344,37.0,41.779998779296875,50.599998474121094,34.900001525878906,31.260000228881836,27.700000762939453,41.599998474121094,35.58000183105469,46.70000076293945,30.200000762939453,32.2599983215332,26.200000762939453,40.099998474121094
2022-01-26 13:00:00,44.65999984741211,36.75,42.029998779296875,50.099998474121094,34.650001525878906,31.25,27.700000762939453,41.79999923706055,34.7400016784668,46.45000076293945,30.100000381469727,31.969999313354492,26.200000762939453,40.349998474121094
2022-01-26 14:00:00,44.58000183105469,36.34000015258789,41.970001220703125,50.0,35.0,31.06999969482422,28.100000381469727,42.099998474121094,35.0,45.5,30.200000762939453,31.889999389648438,26.100000381469727,40.400001525878906
2022-01-26 15:00:00,45.0,36.0,41.68000030517578,49.599998474121094,34.5,31.040000915527344,28.0,41.70000076293945,34.619998931884766,45.599998474121094,30.200000762939453,31.670000076293945,25.899999618530273,40.29999923706055
2022-01-26 16:00:00,47.18000030517578,35.97999954223633,41.59000015258789,49.040000915527344,34.45000076293945,30.850000381469727,28.200000762939453,41.70000076293945,34.459999084472656,45.5,30.100000381469727,31.530000686645508,26.0,40.5
2022-01-27 08:00:00,46.099998474121094,35.9900016784668,41.70000076293945,49.540000915527344,34.29999923706055,30.760000228881836,28.100000381469727,41.849998474121094,34.599998474121094,45.45000076293945,30.200000762939453,31.559999465942383,25.799999237060547,39.70000076293945
2022-01-27 09:00:00,44.619998931884766,36.41999816894531,41.66999816894531,49.79999923706055,36.400001525878906,30.940000534057617,28.0,41.599998474121094,34.86000061035156,45.75,30.299999237060547,31.450000762939453,25.25,40.150001525878906
2022-01-27 10:00:00,44.97999954223633,36.47999954223633,41.52000045776367,49.63999938964844,36.5,31.06999969482422,28.0,41.70000076293945,34.97999954223633,46.04999923706055,30.0,31.940000534057617,25.25,40.349998474121094
2022-01-27 11:00:00,44.5,36.959999084472656,41.15999984741211,49.9900016784668,36.75,31.290000915527344,28.0,41.54999923706055,35.2599983215332,45.849998474121094,30.100000381469727,31.959999084472656,25.25,40.0
2022-01-27 12:00:00,44.58000183105469,36.900001525878906,40.970001220703125,50.099998474121094,35.849998474121094,31.440000534057617,28.0,41.400001525878906,35.34000015258789,45.650001525878906,30.200000762939453,32.119998931884766,25.299999237060547,40.04999923706055
2022-01-27 13:00:00,44.459999084472656,36.900001525878906,41.380001068115234,49.58000183105469,35.900001525878906,31.3799991607666,28.299999237060547,41.5,35.08000183105469,45.650001525878906,30.299999237060547,32.11000061035156,25.149999618530273,40.349998474121094
2022-01-27 14:00:00,45.20000076293945,36.7400016784668,41.58000183105469,49.5,35.849998474121094,31.479999542236328,28.299999237060547,41.400001525878906,34.900001525878906,46.75,29.899999618530273,32.349998474121094,25.25,40.099998474121094
2022-01-27 15:00:00,45.5,36.83000183105469,41.58000183105469,49.720001220703125,36.04999923706055,31.5,28.0,41.150001525878906,35.18000030517578,46.79999923706055,29.899999618530273,32.43000030517578,25.100000381469727,40.5
2022-01-27 16:00:00,45.36000061035156,37.0,41.63999938964844,49.630001068115234,36.04999923706055,31.5,28.299999237060547,41.20000076293945,35.20000076293945,46.79999923706055,29.899999618530273,32.43000030517578,24.600000381469727,40.599998474121094
2022-01-28 08:00:00,45.380001068115234,36.83000183105469,41.7400016784668,49.56999969482422,35.900001525878906,31.6200008392334,28.100000381469727,40.70000076293945,35.439998626708984,46.95000076293945,30.0,32.65999984741211,24.850000381469727,40.650001525878906
2022-01-28 09:00:00,44.380001068115234,36.95000076293945,41.97999954223633,49.45000076293945,35.400001525878906,31.549999237060547,28.100000381469727,40.5,35.31999969482422,46.79999923706055,29.799999237060547,32.900001525878906,24.950000762939453,40.349998474121094
2022-01-28 10:00:00,44.58000183105469,36.869998931884766,42.099998474121094,49.709999084472656,35.5,31.6200008392334,28.299999237060547,40.29999923706055,35.47999954223633,46.70000076293945,29.799999237060547,32.810001373291016,25.0,40.0
2022-01-28 11:00:00,44.41999816894531,36.900001525878906,41.959999084472656,49.70000076293945,35.099998474121094,31.6200008392334,28.299999237060547,40.45000076293945,35.459999084472656,47.5,30.5,32.970001220703125,24.899999618530273,39.95000076293945
2022-01-28 12:00:00,44.47999954223633,37.150001525878906,41.83000183105469,49.84000015258789,35.0,31.600000381469727,28.399999618530273,40.5,35.5,46.900001525878906,30.5,33.119998931884766,24.899999618530273,39.599998474121094
2022-01-28 13:00:00,44.119998931884766,36.97999954223633,42.20000076293945,49.27000045776367,34.900001525878906,31.530000686645508,28.299999237060547,40.70000076293945,34.84000015258789,46.650001525878906,30.100000381469727,32.72999954223633,24.700000762939453,39.5
2022-01-28 14:00:00,43.900001525878906,36.81999969482422,41.869998931884766,49.38999938964844,34.70000076293945,31.579999923706055,28.299999237060547,40.75,34.959999084472656,46.599998474121094,30.0,32.869998931884766,25.049999237060547,39.54999923706055
2022-01-28 15:00:00,44.040000915527344,36.689998626708984,41.619998931884766,49.15999984741211,34.900001525878906,31.530000686645508,28.299999237060547,40.29999923706055,34.58000183105469,46.54999923706055,30.0,32.810001373291016,24.049999237060547,39.29999923706055
2022-01-28 16:00:00,44.220001220703125,36.34000015258789,41.5,49.04999923706055,34.70000076293945,31.579999923706055,28.399999618530273,40.599998474121094,34.459999084472656,46.349998474121094,30.0,32.77000045776367,24.100000381469727,40.0
2022-01-31 08:00:00,44.119998931884766,36.439998626708984,41.84000015258789,49.31999969482422,34.70000076293945,31.729999542236328,28.5,41.04999923706055,34.63999938964844,46.70000076293945,30.0,32.79999923706055,24.149999618530273,40.20000076293945
2022-01-31 09:00:00,44.099998474121094,36.29999923706055,41.63999938964844,49.130001068115234,35.599998474121094,31.68000030517578,28.399999618530273,41.45000076293945,34.58000183105469,46.5,29.899999618530273,32.709999084472656,24.100000381469727,39.95000076293945
2022-01-31 10:00:00,44.060001373291016,36.619998931884766,41.88999938964844,49.08000183105469,35.29999923706055,31.719999313354492,28.5,40.79999923706055,34.560001373291016,45.349998474121094,30.0,32.65999984741211,23.899999618530273,40.150001525878906
2022-01-31 11:00:00,44.040000915527344,36.63999938964844,41.849998474121094,48.84000015258789,35.79999923706055,31.799999237060547,28.5,40.25,34.34000015258789,43.79999923706055,30.299999237060547,32.40999984741211,23.950000762939453,39.849998474121094
2022-01-31 12:00:00,43.7400016784668,36.599998474121094,41.93000030517578,49.04999923706055,35.900001525878906,31.84000015258789,28.399999618530273,39.79999923706055,34.0,44.5,29.899999618530273,32.29999923706055,24.0,39.849998474121094
2022-01-31 15:00:00,43.900001525878906,37.02000045776367,42.33000183105469,49.31999969482422,35.70000076293945,31.780000686645508,28.5,39.45000076293945,34.02000045776367,44.099998474121094,30.200000762939453,30.979999542236328,23.899999618530273,40.29999923706055
2022-01-31 16:00:00,43.81999969482422,37.02000045776367,42.47999954223633,49.529998779296875,35.79999923706055,31.399999618530273,28.0,39.150001525878906,33.86000061035156,44.599998474121094,30.299999237060547,30.93000030517578,24.299999237060547,39.95000076293945
2022-02-01 08:00:00,44.84000015258789,36.9900016784668,42.4900016784668,49.36000061035156,36.25,31.209999084472656,28.0,39.099998474121094,33.68000030517578,44.0,30.0,30.549999237060547,24.5,40.25
2022-02-01 09:00:00,44.900001525878906,36.70000076293945,42.45000076293945,49.119998931884766,36.0,31.270000457763672,28.0,39.54999923706055,33.279998779296875,44.25,30.100000381469727,30.540000915527344,25.049999237060547,40.150001525878906
2022-02-01 10:00:00,44.380001068115234,36.70000076293945,42.349998474121094,49.099998474121094,35.75,30.969999313354492,28.200000762939453,39.400001525878906,33.13999938964844,44.25,30.100000381469727,30.479999542236328,24.75,40.599998474121094
2022-02-01 12:00:00,44.619998931884766,36.459999084472656,42.349998474121094,48.970001220703125,36.70000076293945,30.950000762939453,28.0,39.29999923706055,32.97999954223633,44.900001525878906,30.0,30.31999969482422,24.600000381469727,41.0
2022-02-01 13:00:00,44.08000183105469,36.31999969482422,42.61000061035156,48.869998931884766,36.70000076293945,30.989999771118164,27.299999237060547,39.349998474121094,33.0,44.79999923706055,30.0,30.399999618530273,24.350000381469727,40.79999923706055
2022-02-01 14:00:00,43.84000015258789,36.040000915527344,42.66999816894531,48.939998626708984,36.5,30.959999084472656,27.100000381469727,39.0,33.2400016784668,44.54999923706055,29.899999618530273,30.280000686645508,24.299999237060547,40.79999923706055
2022-02-01 15:00:00,43.91999816894531,35.900001525878906,42.709999084472656,49.2599983215332,36.20000076293945,30.81999969482422,27.5,38.849998474121094,33.34000015258789,44.5,30.0,30.510000228881836,24.299999237060547,40.79999923706055
2022-02-01 16:00:00,43.7599983215332,35.65999984741211,40.83000183105469,49.11000061035156,36.150001525878906,30.690000534057617,27.5,39.0,32.959999084472656,45.0,30.100000381469727,30.31999969482422,24.25,40.75
2022-02-02 08:00:00,43.15999984741211,36.0099983215332,40.2400016784668,49.13999938964844,36.20000076293945,30.559999465942383,27.5,38.849998474121094,32.560001373291016,44.349998474121094,30.100000381469727,29.920000076293945,24.549999237060547,41.25
2022-02-02 09:00:00,43.220001220703125,36.0,40.119998931884766,48.4900016784668,36.20000076293945,30.270000457763672,27.899999618530273,39.0,32.459999084472656,44.0,30.100000381469727,29.700000762939453,24.649999618530273,41.0
2022-02-02 10:00:00,43.400001525878906,36.06999969482422,40.33000183105469,48.7599983215332,36.650001525878906,30.350000381469727,27.5,39.54999923706055,32.20000076293945,43.45000076293945,30.0,29.649999618530273,24.75,41.0
2022-02-02 11:00:00,43.29999923706055,35.900001525878906,40.290000915527344,48.709999084472656,36.650001525878906,30.549999237060547,26.899999618530273,39.25,32.70000076293945,43.70000076293945,30.200000762939453,29.6299991607666,24.700000762939453,41.150001525878906
2022-02-02 12:00:00,43.119998931884766,35.439998626708984,40.33000183105469,48.33000183105469,36.54999923706055,30.43000030517578,26.700000762939453,39.54999923706055,32.279998779296875,43.75,30.100000381469727,29.3799991607666,24.600000381469727,41.150001525878906
2022-02-02 13:00:00,43.15999984741211,35.189998626708984,40.4900016784668,48.47999954223633,36.599998474121094,30.559999465942383,26.299999237060547,37.599998474121094,32.220001220703125,43.75,30.0,29.299999237060547,24.450000762939453,41.150001525878906
2022-02-02 14:00:00,42.560001373291016,35.349998474121094,40.2400016784668,48.540000915527344,36.349998474121094,30.610000610351562,26.299999237060547,37.54999923706055,32.2599983215332,43.45000076293945,30.100000381469727,29.209999084472656,24.450000762939453,41.5
2022-02-02 15:00:00,42.540000915527344,35.2599983215332,40.41999816894531,48.43000030517578,36.099998474121094,30.600000381469727,26.299999237060547,37.650001525878906,32.29999923706055,43.349998474121094,30.100000381469727,29.100000381469727,24.799999237060547,41.599998474121094
2022-02-02 16:00:00,42.81999969482422,35.79999923706055,40.470001220703125,48.209999084472656,36.349998474121094,30.760000228881836,27.600000381469727,37.54999923706055,31.84000015258789,43.5,30.100000381469727,28.639999389648438,24.299999237060547,41.70000076293945
2022-02-03 08:00:00,42.459999084472656,36.54999923706055,40.119998931884766,48.2599983215332,36.400001525878906,30.690000534057617,28.200000762939453,38.20000076293945,31.3799991607666,42.900001525878906,30.200000762939453,28.649999618530273,24.049999237060547,41.20000076293945
2022-02-03 09:00:00,42.2400016784668,36.4900016784668,40.15999984741211,48.2599983215332,36.599998474121094,30.780000686645508,27.399999618530273,38.70000076293945,31.100000381469727,42.849998474121094,30.200000762939453,28.389999389648438,24.149999618530273,40.79999923706055
2022-02-03 10:00:00,42.459999084472656,36.59000015258789,40.15999984741211,48.31999969482422,36.849998474121094,30.709999084472656,27.399999618530273,38.650001525878906,30.959999084472656,42.70000076293945,30.299999237060547,28.329999923706055,24.200000762939453,40.95000076293945
2022-02-03 11:00:00,42.459999084472656,36.599998474121094,39.619998931884766,48.08000183105469,36.54999923706055,30.610000610351562,27.399999618530273,38.54999923706055,30.84000015258789,42.45000076293945,30.600000381469727,28.190000534057617,24.25,40.849998474121094
2022-02-03 12:00:00,43.060001373291016,36.47999954223633,39.970001220703125,47.779998779296875,36.29999923706055,30.639999389648438,27.399999618530273,38.54999923706055,30.360000610351562,42.150001525878906,30.799999237060547,27.90999984741211,24.25,40.5
2022-02-03 13:00:00,43.52000045776367,36.540000915527344,39.900001525878906,47.97999954223633,36.20000076293945,30.68000030517578,27.0,38.54999923706055,30.239999771118164,41.95000076293945,30.799999237060547,27.979999542236328,24.700000762939453,40.45000076293945
2022-02-03 14:00:00,43.65999984741211,36.31999969482422,40.0,47.560001373291016,36.0,30.59000015258789,28.299999237060547,38.70000076293945,30.100000381469727,42.20000076293945,30.700000762939453,27.850000381469727,24.350000381469727,40.45000076293945
2022-02-03 15:00:00,43.13999938964844,36.20000076293945,40.130001068115234,47.25,36.150001525878906,30.530000686645508,27.899999618530273,38.400001525878906,29.940000534057617,42.70000076293945,30.700000762939453,27.809999465942383,24.450000762939453,40.70000076293945
2022-02-03 16:00:00,42.939998626708984,37.79999923706055,40.630001068115234,48.209999084472656,36.20000076293945,30.8799991607666,28.299999237060547,38.45000076293945,30.780000686645508,42.0,30.700000762939453,28.459999084472656,24.149999618530273,40.5
2022-02-04 08:00:00,42.400001525878906,37.599998474121094,40.61000061035156,48.040000915527344,36.0,30.889999389648438,27.600000381469727,38.29999923706055,30.459999084472656,41.849998474121094,30.700000762939453,28.5,24.049999237060547,40.04999923706055
2022-02-04 09:00:00,42.15999984741211,37.59000015258789,40.61000061035156,47.88999938964844,36.0,31.020000457763672,27.700000762939453,38.29999923706055,30.34000015258789,41.25,30.299999237060547,28.270000457763672,24.100000381469727,39.849998474121094
2022-02-04 10:00:00,42.099998474121094,37.72999954223633,40.5099983215332,48.130001068115234,35.95000076293945,31.15999984741211,27.700000762939453,38.650001525878906,30.520000457763672,42.20000076293945,30.200000762939453,28.280000686645508,24.0,39.70000076293945
2022-02-04 11:00:00,41.880001068115234,37.66999816894531,40.459999084472656,48.36000061035156,35.79999923706055,31.329999923706055,27.200000762939453,38.20000076293945,30.6200008392334,42.0,30.899999618530273,28.469999313354492,23.799999237060547,39.75
2022-02-04 12:00:00,43.400001525878906,38.209999084472656,40.27000045776367,48.040000915527344,35.599998474121094,31.110000610351562,27.299999237060547,38.20000076293945,30.420000076293945,42.150001525878906,30.700000762939453,28.40999984741211,24.149999618530273,39.650001525878906
2022-02-04 13:00:00,42.7599983215332,38.36000061035156,40.40999984741211,48.0099983215332,35.650001525878906,31.360000610351562,27.100000381469727,39.099998474121094,30.280000686645508,42.54999923706055,31.100000381469727,28.420000076293945,23.950000762939453,39.70000076293945
2022-02-04 14:00:00,42.58000183105469,38.09000015258789,40.34000015258789,47.75,35.5,31.260000228881836,27.399999618530273,39.150001525878906,29.979999542236328,43.29999923706055,31.299999237060547,28.200000762939453,24.149999618530273,39.650001525878906
2022-02-04 15:00:00,42.880001068115234,37.70000076293945,40.380001068115234,47.7599983215332,35.5,31.329999923706055,27.100000381469727,39.0,30.1200008392334,42.599998474121094,31.100000381469727,28.030000686645508,24.0,39.599998474121094
2022-02-04 16:00:00,43.380001068115234,39.209999084472656,41.130001068115234,48.540000915527344,35.5,31.639999389648438,27.0,38.5,30.280000686645508,42.150001525878906,31.200000762939453,28.8799991607666,23.950000762939453,40.099998474121094
2022-02-07 08:00:00,43.459999084472656,39.63999938964844,41.22999954223633,48.31999969482422,35.45000076293945,31.549999237060547,26.799999237060547,38.75,30.520000457763672,42.95000076293945,31.200000762939453,28.68000030517578,24.399999618530273,40.04999923706055
2022-02-07 09:00:00,43.380001068115234,39.709999084472656,41.0,48.619998931884766,35.25,31.760000228881836,26.5,38.45000076293945,30.84000015258789,42.849998474121094,30.899999618530273,28.84000015258789,24.600000381469727,40.0
2022-02-07 10:00:00,42.880001068115234,39.66999816894531,41.040000915527344,48.59000015258789,35.45000076293945,31.68000030517578,26.600000381469727,38.5,30.719999313354492,42.849998474121094,30.5,28.780000686645508,24.799999237060547,39.70000076293945
2022-02-07 11:00:00,43.13999938964844,40.16999816894531,41.13999938964844,48.7599983215332,35.400001525878906,31.90999984741211,26.399999618530273,38.70000076293945,31.360000610351562,42.45000076293945,31.100000381469727,28.8799991607666,24.75,39.75
2022-02-07 12:00:00,43.31999969482422,40.15999984741211,41.22999954223633,49.04999923706055,35.599998474121094,32.02000045776367,27.200000762939453,38.5,31.459999084472656,42.75,31.200000762939453,28.8700008392334,24.649999618530273,39.849998474121094
2022-02-07 13:00:00,43.900001525878906,40.06999969482422,41.16999816894531,49.470001220703125,35.400001525878906,31.8700008392334,26.200000762939453,38.70000076293945,31.719999313354492,42.849998474121094,31.100000381469727,28.989999771118164,24.799999237060547,40.099998474121094
2022-02-07 15:00:00,43.939998626708984,39.900001525878906,40.880001068115234,49.349998474121094,35.5,31.850000381469727,26.200000762939453,39.25,32.0,42.099998474121094,31.299999237060547,28.989999771118164,24.75,40.0
2022-02-07 16:00:00,43.70000076293945,40.20000076293945,41.08000183105469,49.220001220703125,35.20000076293945,32.04999923706055,26.200000762939453,39.25,32.08000183105469,42.29999923706055,31.399999618530273,29.010000228881836,24.700000762939453,40.099998474121094
2022-02-08 08:00:00,44.20000076293945,39.54999923706055,41.16999816894531,48.83000183105469,35.20000076293945,31.8799991607666,26.200000762939453,39.25,32.18000030517578,41.650001525878906,31.299999237060547,28.639999389648438,24.350000381469727,40.04999923706055
2022-02-08 09:00:00,44.31999969482422,39.560001373291016,41.150001525878906,48.5099983215332,35.150001525878906,31.459999084472656,27.0,39.150001525878906,32.70000076293945,41.0,31.399999618530273,28.559999465942383,24.25,40.20000076293945
2022-02-08 10:00:00,44.52000045776367,40.150001525878906,41.349998474121094,48.58000183105469,35.04999923706055,31.40999984741211,27.600000381469727,38.900001525878906,33.70000076293945,40.20000076293945,31.5,28.649999618530273,24.299999237060547,40.0
2022-02-08 11:00:00,44.58000183105469,39.790000915527344,41.349998474121094,48.52000045776367,35.25,31.3799991607666,27.600000381469727,39.5,33.939998626708984,39.650001525878906,31.5,28.549999237060547,24.399999618530273,40.099998474121094
2022-02-08 12:00:00,45.0,39.970001220703125,41.41999816894531,48.439998626708984,35.400001525878906,31.389999389648438,26.600000381469727,39.099998474121094,33.540000915527344,39.95000076293945,32.900001525878906,28.600000381469727,24.299999237060547,39.849998474121094
2022-02-08 13:00:00,44.02000045776367,39.90999984741211,41.31999969482422,48.470001220703125,35.75,31.3799991607666,26.600000381469727,39.04999923706055,33.540000915527344,39.5,32.5,28.520000457763672,24.299999237060547,39.70000076293945
2022-02-08 14:00:00,44.060001373291016,40.04999923706055,41.38999938964844,48.36000061035156,35.150001525878906,31.360000610351562,27.5,39.599998474121094,33.540000915527344,39.900001525878906,32.5,28.5,24.25,39.79999923706055
2022-02-08 15:00:00,44.18000030517578,40.060001373291016,41.619998931884766,48.040000915527344,35.20000076293945,31.270000457763672,27.399999618530273,39.45000076293945,33.70000076293945,40.400001525878906,32.79999923706055,28.489999771118164,24.25,39.599998474121094
2022-02-08 16:00:00,44.119998931884766,40.13999938964844,41.65999984741211,47.9900016784668,35.04999923706055,31.360000610351562,27.700000762939453,39.20000076293945,33.900001525878906,41.79999923706055,32.5,28.3799991607666,24.299999237060547,39.79999923706055
2022-02-09 08:00:00,44.34000015258789,40.119998931884766,41.68000030517578,48.0,35.400001525878906,31.649999618530273,27.600000381469727,39.400001525878906,34.15999984741211,42.0,32.599998474121094,28.479999542236328,24.100000381469727,39.70000076293945
2022-02-09 09:00:00,44.779998779296875,40.33000183105469,41.65999984741211,47.86000061035156,35.349998474121094,31.790000915527344,27.399999618530273,39.5,34.02000045776367,42.54999923706055,32.5,28.299999237060547,24.100000381469727,40.099998474121094
2022-02-09 10:00:00,45.380001068115234,40.7400016784668,41.630001068115234,47.88999938964844,35.400001525878906,31.649999618530273,27.399999618530273,39.45000076293945,34.52000045776367,42.54999923706055,32.5,28.3700008392334,24.399999618530273,40.5
2022-02-09 12:00:00,45.52000045776367,40.68000030517578,41.619998931884766,47.79999923706055,35.70000076293945,31.770000457763672,26.5,39.25,34.34000015258789,42.54999923706055,32.29999923706055,28.360000610351562,24.450000762939453,40.29999923706055
2022-02-09 14:00:00,45.65999984741211,40.470001220703125,41.310001373291016,47.77000045776367,35.70000076293945,31.760000228881836,26.5,39.25,34.52000045776367,42.79999923706055,32.099998474121094,28.3700008392334,24.450000762939453,40.400001525878906
2022-02-09 15:00:00,46.599998474121094,40.81999969482422,41.209999084472656,47.790000915527344,36.099998474121094,31.510000228881836,26.600000381469727,39.20000076293945,34.400001525878906,42.79999923706055,32.20000076293945,28.3700008392334,24.450000762939453,40.29999923706055
2022-02-09 16:00:00,47.099998474121094,41.08000183105469,41.16999816894531,47.540000915527344,36.0,31.5,26.299999237060547,39.54999923706055,34.400001525878906,42.900001525878906,32.29999923706055,28.18000030517578,24.5,41.150001525878906
2022-02-10 08:00:00,47.220001220703125,41.4900016784668,41.150001525878906,47.810001373291016,36.25,31.649999618530273,26.799999237060547,40.400001525878906,34.459999084472656,42.599998474121094,32.29999923706055,28.3799991607666,24.450000762939453,40.04999923706055
2022-02-10 10:00:00,47.5,41.47999954223633,41.150001525878906,47.59000015258789,36.0,31.579999923706055,26.799999237060547,40.45000076293945,34.540000915527344,42.150001525878906,31.899999618530273,28.209999084472656,24.450000762939453,40.29999923706055
2022-02-10 11:00:00,47.79999923706055,41.279998779296875,41.36000061035156,47.939998626708984,35.70000076293945,31.780000686645508,26.899999618530273,40.400001525878906,34.5,42.349998474121094,32.0,28.8799991607666,24.450000762939453,40.29999923706055
2022-02-10 12:00:00,48.0,41.27000045776367,41.25,47.81999969482422,35.75,31.709999084472656,26.799999237060547,40.20000076293945,34.459999084472656,42.29999923706055,32.0,28.420000076293945,24.600000381469727,40.099998474121094
2022-02-10 13:00:00,47.7599983215332,41.66999816894531,40.90999984741211,47.88999938964844,35.79999923706055,31.920000076293945,26.899999618530273,40.400001525878906,34.84000015258789,42.599998474121094,32.0,28.56999969482422,24.549999237060547,39.900001525878906
2022-02-10 14:00:00,47.79999923706055,41.68000030517578,40.970001220703125,47.720001220703125,35.29999923706055,31.690000534057617,27.299999237060547,40.849998474121094,34.7400016784668,42.650001525878906,31.899999618530273,28.43000030517578,24.75,39.79999923706055
2022-02-10 15:00:00,47.81999969482422,41.939998626708984,41.22999954223633,47.59000015258789,35.29999923706055,31.540000915527344,27.399999618530273,40.75,34.52000045776367,42.29999923706055,31.899999618530273,28.3700008392334,24.75,39.70000076293945
2022-02-10 16:00:00,47.560001373291016,41.720001220703125,41.13999938964844,47.45000076293945,35.79999923706055,31.639999389648438,27.399999618530273,41.0,34.41999816894531,42.5,32.099998474121094,28.3799991607666,24.600000381469727,40.099998474121094
2022-02-11 08:00:00,48.18000030517578,42.279998779296875,41.470001220703125,47.459999084472656,35.900001525878906,31.8700008392334,28.5,40.599998474121094,34.47999954223633,43.150001525878906,31.899999618530273,28.440000534057617,24.75,39.95000076293945
2022-02-11 09:00:00,48.2599983215332,42.13999938964844,41.61000061035156,47.20000076293945,36.04999923706055,31.610000610351562,27.5,40.400001525878906,34.41999816894531,43.099998474121094,32.099998474121094,28.43000030517578,24.600000381469727,39.54999923706055
2022-02-11 10:00:00,48.18000030517578,42.470001220703125,41.709999084472656,47.189998626708984,36.20000076293945,31.559999465942383,27.399999618530273,40.349998474121094,34.47999954223633,41.79999923706055,32.099998474121094,28.260000228881836,24.700000762939453,39.75
