date,Time Delta,REG1V.HE,NESTE.HE,ORNBV.HE,KNEBV.HE,OLVAS.HE,HUH1V.HE,DETEC.HE,ORNAV.HE,CGCBV.HE,VAIAS.HE,ALBBV.HE,VALMT.HE,EQV1V.HE,PON1V.HE
2021-12-07 11:00:00,1,45.84000015258789,40.11000061035156,35.970001220703125,57.58000183105469,48.09999847412109,35.33000183105469,24.299999237060547,35.75,44.93999862670898,54.0,31.0,34.029998779296875,27.850000381469727,42.0
2021-12-07 12:00:00,1,46.59999847412109,40.27999877929688,36.040000915527344,57.58000183105469,48.20000076293945,35.31999969482422,24.799999237060547,35.599998474121094,45.15999984741211,54.400001525878906,31.0,34.08000183105469,27.850000381469727,41.95000076293945
2021-12-07 13:00:00,1,46.43999862670898,40.150001525878906,35.810001373291016,57.86000061035156,48.0,35.369998931884766,24.899999618530277,35.5,45.220001220703125,54.400001525878906,31.200000762939453,34.11000061035156,27.899999618530277,42.150001525878906
2021-12-07 14:00:00,1,46.119998931884766,40.060001373291016,35.7599983215332,58.119998931884766,48.09999847412109,35.5099983215332,24.700000762939453,35.599998474121094,45.27999877929688,54.29999923706055,30.899999618530277,34.11000061035156,27.850000381469727,42.09999847412109
2021-12-07 15:00:00,1,47.5,40.04999923706055,35.689998626708984,57.65999984741211,48.0,35.25,25.0,35.54999923706055,45.220001220703125,53.79999923706055,31.899999618530277,34.08000183105469,28.0,42.150001525878906
2021-12-07 16:00:00,16,47.380001068115234,40.02000045776367,35.81999969482422,57.29999923706055,47.75,35.029998779296875,25.399999618530277,35.54999923706055,45.220001220703125,53.900001525878906,32.0,34.0,28.049999237060547,42.20000076293945
2021-12-08 08:00:00,1,47.29999923706055,40.18000030517578,35.77000045776367,57.09999847412109,47.650001525878906,35.029998779296875,25.100000381469727,35.849998474121094,45.2599983215332,53.70000076293945,32.20000076293945,33.900001525878906,28.0,42.0
2021-12-08 09:00:00,1,47.0,40.70000076293945,35.91999816894531,58.43999862670898,47.79999923706055,35.150001525878906,25.100000381469727,35.54999923706055,45.13999938964844,53.70000076293945,32.0,34.400001525878906,28.0,41.75
2021-12-08 10:00:00,1,47.29999923706055,40.91999816894531,36.13999938964844,58.2400016784668,48.150001525878906,35.25,25.100000381469727,35.5,45.380001068115234,53.70000076293945,32.0,34.5099983215332,28.100000381469727,41.95000076293945
2021-12-08 11:00:00,1,47.36000061035156,40.880001068115234,36.150001525878906,55.09999847412109,48.45000076293945,35.13999938964844,25.200000762939453,35.45000076293945,45.540000915527344,54.09999847412109,32.0,34.400001525878906,28.25,41.95000076293945
2021-12-08 12:00:00,1,47.18000030517578,40.93999862670898,36.27000045776367,56.59999847412109,48.20000076293945,35.119998931884766,24.600000381469727,35.45000076293945,45.400001525878906,53.900001525878906,31.899999618530277,34.470001220703125,28.049999237060547,41.75
2021-12-08 13:00:00,1,47.27999877929688,40.83000183105469,36.290000915527344,56.58000183105469,48.5,35.04999923706055,24.600000381469727,35.45000076293945,45.13999938964844,53.400001525878906,31.399999618530277,34.29999923706055,27.899999618530277,41.84999847412109
